Start-Airport-ID,End-Airport-ID,Distance
3484,2279,8753.815109999305
3484,3456,3995.4137038800404
3484,3863,1906.2071383647547
3484,3830,2802.115965950709
3484,3722,3742.7120004761073
3484,3720,1343.089659619286
3484,3752,3856.31491079229
3484,3462,594.360877820821
3484,3570,3430.0383811028582
3484,4075,6611.4157487536095
3484,3406,10415.2735848543
3484,4103,1170.5636780751502
3484,3626,3594.531469182067
3484,3807,629.6190531734102
3484,3784,1139.6045321634513
3484,3731,175.70128199605153
3484,3577,1536.9097195283694
3484,3469,543.1892787392347
3484,3748,495.7300338114819
3484,1840,1468.1024761325555
3484,3536,949.3163049513378
3484,3817,600.421753255446
3484,3678,2556.7628481504207
3484,6992,643.2086660825104
3484,3361,12061.127845510531
3484,3636,724.9250596492316
3484,4356,2201.88926890788
3484,49,2187.0714958293056
3484,156,1740.8864538695545
3484,178,1942.0443487528596
3484,193,3493.9481090046993
517,507,278.3279595384904
3829,3670,452.85931106479865
1197,507,3277.830974382435
3513,3670,474.998272918503
4017,3876,453.07058390890074
4017,3670,1261.119835223952
4017,3830,520.5587074919076
3493,3670,564.3239327200997
3697,3690,1227.67618679857
3697,3448,296.69202298850905
3697,4015,490.50777972962646
3697,3876,874.9278460998838
3697,3759,768.4378801160058
3697,3627,881.7963472592362
3697,3520,344.78123616478473
3697,3670,2231.3596169196976
3697,3645,805.1348368055877
3697,4008,741.0846186285399
3697,3845,805.8334755624804
3697,3660,1743.6187529321803
3697,3576,1768.3773268880814
3697,3830,1177.0551655811805
3697,3611,476.46425738080956
3697,3722,1668.2979693463003
3697,3752,153.59464817517176
3697,3570,537.527108128234
3697,3626,693.0081529414664
3697,3608,469.7532989562349
3697,4016,651.6705615928082
3697,4014,1057.6106784201163
3697,3678,1425.8449375670127
3697,3676,1040.660371874527
3697,4356,1841.6206666776254
3697,146,521.9918016561187
3697,193,573.1547668547214
3582,3720,1362.4345850100638
3582,3462,570.0050285884369
3582,3577,1555.1856944140693
3305,3304,455.0279802989025
502,3877,8432.734056045863
502,3878,6991.4574446962515
502,3646,7111.064434751789
2207,2179,2089.6278084484798
507,532,647.0947460207134
507,248,5100.073940811433
507,1230,1675.8560299273577
507,580,370.4488239945042
507,737,1462.538078383681
507,3941,2426.7664261240566
507,3682,6760.763837365915
507,2179,5516.66375905738
507,3673,7892.683328954675
507,2057,5093.738851818934
507,1218,1147.712855034041
507,636,1042.1226941251093
507,467,503.03556071534194
507,1538,1163.2357144644207
507,3131,8046.589775517985
507,2997,7213.041153604433
507,3448,5239.649725139816
507,302,350.43458818947124
507,1423,719.6117216713399
507,1489,1488.841042280174
507,3849,5833.379795176228
507,1382,347.16747852512856
507,3876,6409.144888420779
507,609,979.6111473859538
507,797,9680.893589605686
507,3093,6731.287539011908
507,3751,7496.471554549001
507,3670,7627.239394690634
507,599,449.2537595904141
507,345,501.8910343143492
507,2188,5497.925614650825
507,1187,6496.975053456282
507,535,533.530300372911
507,3494,5561.647586029511
507,1555,1443.887182362798
507,340,654.7595593568159
507,1738,1747.0026612955678
507,534,554.7134401907791
507,687,1068.8336864726539
507,1665,754.1271754409731
507,352,703.2419567923099
507,342,745.4433932249112
507,421,1847.9556424748234
507,3714,5901.782515014723
507,3550,7762.980705029508
507,1701,2513.0891221766537
507,3797,5539.644065388658
507,813,9075.134413801608
507,3304,10605.48677093488
507,2176,4674.742502517312
507,3877,8395.00961606794
507,3484,8759.655640360264
507,517,278.3279595384904
507,1197,3277.830974382435
507,1529,980.6359727438182
507,1638,1563.9306416122809
507,629,513.6270992647901
507,1335,757.2951979926617
507,3144,8234.954203530844
507,478,242.81089399247946
507,3576,7108.928581678775
507,1353,989.2803059194861
507,346,941.5802503226739
507,1524,936.3761958206833
507,4059,6841.236617930034
507,1354,1041.0658572022685
507,521,404.95264104480896
507,3830,6343.7507018784245
507,644,1205.59608965275
507,1657,2103.7954531344362
507,3752,5689.7903917424255
507,3462,8462.885211967234
507,1587,1044.2711847934804
507,1562,1186.116136107482
507,3626,6216.11813454598
507,591,341.76505219713846
507,3731,8806.90289837927
507,3577,7702.08321606518
507,3469,8615.998285349366
507,1194,2040.8882781225536
507,350,756.2531171470504
507,666,909.1885868984386
507,1273,882.5592820958605
507,351,947.244504306252
507,1551,1151.4330106019718
507,1613,1275.0608780680082
507,679,1469.6046805608325
507,146,5214.2025750326
507,156,7578.584285389924
507,178,7014.965216131144
507,193,5707.053460050177
507,1208,1367.8870063927975
507,1678,788.0669220213164
3602,3484,4203.018342526175
3602,3453,3950.204659589577
3602,3462,4787.16068079223
3602,3748,3964.558219024394
2789,3670,5424.05310994741
2789,3797,5865.782092516573
2789,3484,6720.590520112046
2789,3576,4218.884937313238
2789,2650,2461.8930508905246
1529,507,980.6359727438182
1881,3876,2777.013873061303
1881,3670,2744.56573052635
1881,3576,1778.2601707097353
1881,1885,160.6057045260806
1638,507,1563.9306416122809
1638,3752,5550.690989787769
3660,3876,1028.7670516905866
3660,3520,1425.8320549886243
3660,3670,489.1101173795618
3660,3697,1743.6187529321803
3660,3830,889.4105832751704
1054,1229,1764.6842108628919
2762,2771,552.0078504846464
3691,3670,639.0930955217533
1759,3576,1427.2351910026766
4044,3830,345.10129507283114
629,507,513.6270992647901
5753,3876,282.1141496020441
1335,507,757.2951979926617
3144,507,8234.954203530844
1229,3448,5474.383117560859
1229,3670,7973.896379504599
1229,3797,5762.180228596245
1229,3484,9386.980181906685
1229,3576,7107.252108403753
1229,3830,6745.830397510025
1229,3752,5910.706141738807
3652,3670,496.1376356985807
478,421,1811.5058910909286
478,3797,5362.043945310926
478,507,242.81089399247946
478,3830,6139.964832507032
478,3752,5511.697392642495
2551,3576,3876.6460370586274
2848,3576,1918.7547059084789
1780,3876,1881.9467120509382
1780,3670,2488.7413179885066
1780,3576,846.6512712952739
1780,3830,2776.324334252759
1780,3752,2389.8361705377683
3458,3876,1298.9442874071083
3458,3520,1524.242953423262
3458,3670,741.6552986312746
3458,3830,647.0046827624409
3458,3752,1666.6625314341672
3458,3462,1676.928061724592
3458,3577,2391.602141649933
3878,3876,755.2029149067863
3878,3520,1224.126893986749
3878,3670,1582.415732965786
3878,2564,6869.1737944303195
3878,3797,1521.3886141530445
3878,3484,3562.314685331332
3878,502,6991.4574446962515
3878,3576,309.97312963003355
3878,3830,1620.083099960116
3878,3752,1388.5554903516609
3878,3462,2969.687914351297
3878,3731,3451.561293101214
3878,3577,4104.686612961766
3878,193,1702.0758057616956
2194,2179,380.6524263288294
2745,3576,2243.0323844181694
3542,3448,538.1629857228738
3542,3876,664.4772797173632
3542,3830,953.8837069892313
3542,3752,134.44872823555346
3339,3341,641.598631550591
3339,3320,1380.854067613672
3339,3355,469.59333978157906
3339,3484,12757.896913907653
3339,3351,2700.741806377891
3339,3361,705.4016836433265
3473,3876,821.4779072830878
3473,3520,1224.0192400012108
3473,3670,693.3019036833908
3473,3576,1384.2168932493007
3473,3830,791.9848812805254
1824,3876,2498.583530566313
1824,3670,1510.3343719604081
1824,3484,2500.0015342760366
1824,3576,2050.707920209442
1824,3830,2718.707621184224
1824,3462,2016.6446597713966
3826,3670,756.2932335537241
4101,3484,1015.1905370534378
1863,3576,1638.2456326966146
4115,3876,598.9125601184201
4115,3670,998.8820876082495
1930,3576,329.9052582051699
4050,3670,695.1060789973898
4050,3830,804.4469584009687
4011,3876,1185.9877370258798
4011,3520,653.6242851686679
4011,3752,465.2621051856281
3576,2874,2139.203439282725
3576,2699,6179.12303312674
3576,3682,959.0645112428238
3576,2895,1828.1094636917528
3576,1218,7544.851981769725
3576,4069,1681.4672337766276
3576,3825,1925.7700756756335
3576,2875,2592.9791873695867
3576,3811,1065.349174765667
3576,3690,1299.4223634001987
3576,2709,2434.892134515501
3576,3448,2028.2815456006035
3576,2531,5807.664974984493
3576,3849,1525.9431300874246
3576,1957,1235.6947247630064
3576,2851,2193.2856923508716
3576,1382,7371.4719943748605
3576,3806,790.4555385968475
3576,3486,1742.6046650423905
3576,2715,2509.0271092080384
3576,3876,1049.4002851037628
3576,3759,1597.8506610264249
3576,2537,6394.585507464419
3576,1852,854.9599497563654
3576,2897,1923.0465492862184
3576,3488,1529.5936022803764
3576,2545,6612.239111008077
3576,1800,896.1294896131755
3576,3520,1483.6019860276756
3576,3751,2748.691962272573
3576,3670,1802.1686854563575
3576,3645,1847.080496709064
3576,345,7603.56852629618
3576,1943,363.330241127955
3576,3494,1750.596285897532
3576,3875,201.92678207737583
3576,3988,7118.914847033328
3576,2878,2362.275567112382
3576,1948,180.49533633400307
3576,1926,731.0584228899166
3576,1941,510.13826106332675
3576,2560,6717.236748040727
3576,2882,2472.2746332556003
3576,3472,475.13214901572974
3576,2564,6573.585032713751
3576,4008,1146.3119257306453
3576,1767,1640.0063927427755
3576,2673,3108.275626141348
3576,3714,1486.1629529026466
3576,3550,1549.4055481762323
3576,3585,1645.8549654211588
3576,3712,540.3537057533977
3576,3797,1757.1215161369055
3576,1779,945.3859863263407
3576,3877,3494.1538859316497
3576,3484,3762.6278860889006
3576,3697,1768.3773268880814
3576,507,7108.928581678775
3576,2789,4218.884937313238
3576,1881,1778.2601707097353
3576,2762,4883.012323075668
3576,1759,1427.2351910026766
3576,1229,7107.252108403753
3576,2551,3876.6460370586274
3576,2848,1918.7547059084789
3576,1780,846.6512712952739
3576,3878,309.97312963003355
3576,2745,2243.0323844181694
3576,3473,1384.2168932493007
3576,1824,2050.707920209442
3576,1863,1638.2456326966146
3576,1930,329.9052582051699
3576,3858,2418.075091339623
3576,3861,1084.5929689177433
3576,2816,7209.763544371443
3576,1524,7920.013680715498
3576,1953,295.7916559892287
3576,3830,1930.0403116102211
3576,3611,1293.676027863277
3576,1897,1148.89904136607
3576,3752,1634.2404126080169
3576,3462,3168.268460756302
3576,3570,1634.3852547341712
3576,1754,930.5272108814858
3576,3564,852.9294316995492
3576,1761,1200.7596738695254
3576,2902,2613.345463430991
3576,2881,2212.699688569918
3576,1871,1861.8494313269127
3576,1760,1466.296167705267
3576,3626,1130.431698066637
3576,2610,6184.451080623041
3576,3608,1332.1083701821292
3576,1774,1235.7936736959612
3576,1892,1650.6593495814425
3576,3731,3642.5511712300045
3576,1772,1396.6177319969645
3576,2650,6657.4900951261125
3576,4014,1468.6239601885552
3576,1762,1365.5618277966569
3576,3577,4379.462003644514
3576,3469,4153.7033161749205
3576,1885,1804.668826348948
3576,2890,1682.018611147801
3576,2891,2044.4329895069752
3576,2621,6256.652869600115
3576,1764,1221.1355488441075
3576,3678,1721.6982735692688
3576,2883,1780.8618409719759
3576,2884,1833.3316322816872
3576,2899,1968.2829523577911
3576,1776,1491.1671660697905
3576,3698,648.3950682561218
3576,3646,329.151288325746
3576,3855,1879.5280114716995
3576,351,7990.597467596061
3576,2688,2889.8943501264607
3576,2894,2422.36433313292
3576,146,2264.7127590525893
3576,193,1989.5062692031902
3717,3876,1047.7823784721309
3717,3670,1373.5748340120263
3717,3830,107.70564326383624
3717,3752,1108.1397811183788
3717,3462,2346.524863666096
3671,3876,791.2302148525255
4072,3670,1112.290635680692
4072,3830,223.9232324552804
1821,3670,1503.7401469666581
3732,3670,469.78550650915855
7081,3484,411.2069633754581
3782,3876,846.2239125963212
3782,3670,866.3353886003837
3675,3830,488.16847285349326
1353,507,989.2803059194861
3948,3484,428.57257724310864
3948,3462,960.9321106394738
3459,3670,1322.354371438951
3459,3830,174.47716865804367
3858,3876,1496.073198891554
3858,3520,1494.8460380405427
3858,3670,1372.5779174806705
3858,3576,2418.075091339623
3858,3830,536.9953065735388
3858,3752,1574.42331202115
3858,3462,2051.7078491115467
3861,3673,713.29603166328
3861,3876,1047.2193499352472
3861,3520,1559.3514004580966
3861,3670,719.439986228218
3861,3576,1084.5929689177433
3861,3830,1349.2498226587575
3861,3752,1750.8832636394734
1825,3670,845.4441171696892
346,507,941.5802503226739
346,3752,6631.157611315774
2816,3576,7209.763544371443
1524,3797,6412.74643390327
1524,507,936.3761958206833
1524,3576,7920.013680715498
3515,3876,251.46290822645017
3515,3520,599.5581587924462
3515,3752,762.6548935629568
1826,3670,1410.0366656978679
1826,3462,1272.664721618364
1960,3484,8891.850167758219
1953,3876,1179.5342965182938
1953,3520,1536.473145221339
1953,3670,2090.316849007971
1953,3576,295.7916559892287
1953,3752,1662.3410130726504
4059,507,6841.236617930034
1354,507,1041.0658572022685
521,507,404.95264104480896
3942,3728,6467.14748738963
3942,2279,340.17542539932214
2279,3885,4648.996248750031
2279,3448,10760.784960351984
2279,2287,787.5669744549518
2279,3670,10322.370243939764
2279,2305,939.7739567020809
2279,3199,3719.8449136077206
2279,3077,2962.1467554286623
2279,3728,6136.209557471174
2279,3930,1256.849280545832
2279,2334,462.12074325369485
2279,3797,10830.45906786952
2279,2264,2427.535868342015
2279,3304,5408.916870439286
2279,3484,8753.815109999305
2279,3942,340.17542539932214
2279,3830,10073.983806453669
2279,2372,1038.1435576571134
2279,3731,8924.449046110247
2279,3205,4383.313181199201
2279,3316,5357.584952856722
2279,2276,2181.01985661477
2279,156,7503.426630645464
4386,3876,306.3136475792663
4386,3520,450.23382244681017
3453,3728,3873.216616593101
3453,3514,3824.865158416222
3453,3602,3950.204659589577
3453,3456,3776.9598601094776
3453,3720,875.372637555421
3453,3462,1038.2226517130903
3453,3577,1081.6950194431097
3456,3670,5962.298310463187
3456,3484,3995.4137038800404
3456,3453,3776.9598601094776
3456,3462,4571.816483189605
3456,3748,3787.8808508516295
3456,3817,3866.1491770270827
3863,3670,282.3630294209379
3863,3484,1906.2071383647547
3863,3830,1114.2405665197869
3454,3876,1467.7316792561815
3454,3520,1623.9971043133576
3454,3670,940.2112763473534
3454,3830,667.8847563616922
3454,3462,1667.5377181291306
3734,3670,1908.3421037384696
3734,3720,1350.7996179745012
3734,3462,521.2959219162133
3734,3577,1540.367419102326
3830,4019,1795.9164060463795
3830,5718,375.4166945468236
3830,2170,10013.757140727937
3830,3838,991.2242834651022
3830,3682,976.3278391139327
3830,2179,11687.893689530527
3830,3673,1574.5638259309578
3830,4039,196.16095832371388
3830,3825,1256.983284353667
3830,4037,187.14665103160215
3830,3690,659.4850272268527
3830,3448,1391.0783661952698
3830,3820,759.6397059268627
3830,3849,997.9705636638168
3830,1382,6664.207971559513
3830,3578,806.9152558495176
3830,4015,909.9735026163238
3830,4043,314.98944438184833
3830,3486,506.5652998653377
3830,3876,964.5786566342274
3830,3759,474.79722941589495
3830,4049,217.9136289445453
3830,3719,506.8278971522036
3830,1852,2330.6437732349304
3830,3488,425.384291278402
3830,4045,342.24383004899994
3830,3627,386.10245567146075
3830,4388,235.80473314407578
3830,3520,982.6190132268691
3830,3751,1426.0219777087434
3830,3670,1290.6452457150385
3830,3729,480.1078682852977
3830,3645,376.3886717191794
3830,599,5895.321915987721
3830,345,6788.40426643282
3830,3559,1987.5616539129612
3830,4018,439.43074824488895
3830,3494,1154.4536656010653
3830,4292,894.7733778421485
3830,1555,7741.601613071398
3830,3533,1905.3932780170755
3830,4089,358.45276006860655
3830,4009,742.5304072536119
3830,4041,251.62732687193272
3830,3653,279.30416797772136
3830,3685,219.72466245866127
3830,3077,12522.536301062943
3830,3589,1184.8962577181237
3830,4113,822.2327308150362
3830,3550,1490.6518221350657
3830,3457,944.665492665341
3830,3585,285.59516183297666
3830,3712,1392.423219516209
3830,3797,1187.835619533297
3830,3877,2431.692807881699
3830,3484,2802.115965950709
3830,4017,520.5587074919076
3830,3697,1177.0551655811805
3830,507,6343.7507018784245
3830,3660,889.4105832751704
3830,4044,345.10129507283114
3830,1229,6745.830397510025
3830,478,6139.964832507032
3830,1780,2776.324334252759
3830,3458,647.0046827624409
3830,3878,1620.083099960116
3830,3542,953.8837069892313
3830,3473,791.9848812805254
3830,1824,2718.707621184224
3830,4050,804.4469584009687
3830,3576,1930.0403116102211
3830,3717,107.70564326383624
3830,4072,223.9232324552804
3830,3675,488.16847285349326
3830,3459,174.47716865804367
3830,3858,536.9953065735388
3830,3861,1349.2498226587575
3830,2279,10073.983806453669
3830,3863,1114.2405665197869
3830,3454,667.8847563616922
3830,3722,1843.6932267092698
3830,3720,2791.6556160251635
3830,3364,10562.432520566696
3830,3752,1088.323697075108
3830,3462,2313.42584194404
3830,4046,208.96034426798252
3830,3570,662.2323423975555
3830,3839,2653.027168113343
3830,3406,11333.973269548334
3830,1836,2872.625720248756
3830,3626,1039.2145662544087
3830,3608,1031.644665608584
3830,3807,2683.0729189466206
3830,3622,847.1962777050162
3830,4048,431.11917706268673
3830,3793,1806.4251495936148
3830,3731,2768.067768737646
3830,3621,1677.4242225080313
3830,4014,461.4615176185303
3830,3577,2761.751621625516
3830,3469,2963.9631560481844
3830,4348,705.1111269582428
3830,3748,2937.1142979321326
3830,1840,2909.1712124815367
3830,2890,3337.682353355172
3830,3536,2006.1547939995392
3830,3867,2771.9247871916155
3830,3678,415.4183778228015
3830,3753,699.8963101493648
3830,3745,973.9031013220147
3830,4040,342.45302970231927
3830,3646,1631.2546104771618
3830,3855,941.451020035858
3830,3636,2309.488357778381
3830,4023,360.0110322339421
3830,351,7081.224813558297
3830,3676,764.5488795659703
3830,4356,839.8258196942755
3830,79,636.2877564128763
3830,146,1200.6525260077876
3830,156,2831.38734744264
3830,178,2224.267594286829
3830,193,700.3527335077304
3611,3876,465.36791466042564
3611,3520,229.7106613328857
3611,3670,1947.356722992103
3611,3797,466.35149334600254
3611,3697,476.46425738080956
3611,3576,1293.676027863277
3611,3752,341.4670471886852
1386,3494,5857.011298756161
1386,3797,5833.92774909444
644,507,1205.59608965275
1657,507,2103.7954531344362
1897,3533,1160.2719502912412
1897,3797,2457.0402754190354
1897,3576,1148.89904136607
1831,3670,1533.4246771329542
3722,3876,952.0053147745243
3722,3520,1382.745308002659
3722,3670,1772.1193882224347
3722,3484,3742.7120004761073
3722,3697,1668.2979693463003
3722,3830,1843.6932267092698
3722,3752,1533.695135906213
3720,3448,4072.319804493595
3720,3644,1316.3981167635704
3720,3876,3664.493683355977
3720,3520,3773.226428335019
3720,3670,2597.0509231986484
3720,3484,1343.089659619286
3720,3582,1362.4345850100638
3720,3453,875.372637555421
3720,3734,1350.7996179745012
3720,3830,2791.6556160251635
3720,3752,3862.553692454163
3720,3462,1625.0856639054693
3720,3731,1502.6140899238437
3720,3469,886.3830878116885
3720,3748,916.387406900937
3720,3867,1384.5448577906052
3720,156,403.29626464910206
3364,3830,10562.432520566696
3364,3577,8679.141296549724
3308,3304,325.20480758001173
3351,3320,3607.549962409399
3351,3339,2700.741806377891
3351,3361,3277.1856834227833
6959,3876,325.73912158787857
3633,3876,452.73603511286325
3633,3752,323.55424452725424
3752,4355,88.39380485296304
3752,3864,341.6749461562913
3752,580,5997.050170701689
3752,3838,462.6451868615807
3752,3941,8083.061185272153
3752,3682,1071.5929495599885
3752,2895,3086.3424601953116
3752,3673,2299.0974347959445
3752,4286,168.08383146844542
3752,1218,6299.912382824771
3752,4069,1262.0844454075104
3752,3825,314.6703367887143
3752,4129,267.1206964659766
3752,3463,760.4471802333378
3752,3811,1241.3658974531807
3752,3690,1084.3003930553236
3752,3448,450.1419758792534
3752,302,6035.513120613092
3752,3711,539.607167240362
3752,3820,448.46552436043424
3752,3849,144.85222684607004
3752,3561,841.2433642596621
3752,4112,537.7062336876907
3752,1382,5984.133551626773
3752,4015,337.8492081245411
3752,3806,886.1042894797829
3752,3486,583.1229272295409
3752,3876,721.4732221544514
3752,3759,652.2681854431495
3752,1852,2367.798068973764
3752,3488,814.0504907798611
3752,3627,765.7212635670633
3752,3520,191.6050427400643
3752,3751,2500.3905990396725
3752,3670,2092.8766590323908
3752,3645,728.0522353255226
3752,599,5252.869553904052
3752,3946,289.64375331588576
3752,4276,481.47519877156515
3752,3494,128.84356361715297
3752,1555,7016.259671543178
3752,3533,1600.62742798128
3752,340,6339.375086962733
3752,1926,2361.9049952481114
3752,534,5310.813480809659
3752,4008,587.6252546460048
3752,4034,827.9094521082898
3752,3589,185.70064165353412
3752,4006,251.96924226275917
3752,3550,2129.4835092014905
3752,3845,666.0019626869114
3752,3585,943.9041916961392
3752,3584,208.1907102996456
3752,3857,208.48825846013085
3752,3947,308.5249075694809
3752,3712,1195.238638948417
3752,3877,3494.414109617585
3752,3484,3856.31491079229
3752,3697,153.59464817517176
3752,507,5689.7903917424255
3752,1638,5550.690989787769
3752,1229,5910.706141738807
3752,478,5511.697392642495
3752,1780,2389.8361705377683
3752,3458,1666.6625314341672
3752,3878,1388.5554903516609
3752,3542,134.44872823555346
3752,4011,465.2621051856281
3752,3576,1634.2404126080169
3752,3717,1108.1397811183788
3752,3858,1574.42331202115
3752,3861,1750.8832636394734
3752,346,6631.157611315774
3752,3515,762.6548935629568
3752,1953,1662.3410130726504
3752,3830,1088.323697075108
3752,3611,341.4670471886852
3752,3722,1533.695135906213
3752,3720,3862.553692454163
3752,3633,323.55424452725424
3752,3462,3332.8242496046537
3752,3570,429.5683765541655
3752,1754,2032.0491323490842
3752,1760,2459.121379056367
3752,3641,382.33973724649786
3752,3862,585.8527205893716
3752,3626,542.2505492934448
3752,3608,319.04334363093335
3752,4016,499.3225396161767
3752,3622,413.9099109773924
3752,3793,1600.7127408981926
3752,3731,3805.9474870883887
3752,3621,2404.245311982035
3752,3613,1013.8422008786875
3752,3642,171.86045110329792
3752,4318,246.20843241683684
3752,4014,925.4680191443282
3752,1762,2443.525610879068
3752,3577,3817.653895810675
3752,3469,4047.74854700502
3752,2890,2542.800206502982
3752,3536,3092.8145624354906
3752,3678,1306.0063285961553
3752,2883,2589.502322596527
3752,3661,205.2233460747891
3752,2899,2692.9894358188994
3752,3745,367.32546508598784
3752,1590,9267.594517443305
3752,3646,1482.7371656763657
3752,3676,890.8033931729345
3752,1551,6818.763583514727
3752,73,1111.5180616097664
3752,100,607.0884895838694
3752,111,829.671030775149
3752,146,634.4819861279407
3752,193,557.9822323316698
3752,1678,6459.924941226019
3462,4019,527.7120106701451
3462,3774,4101.428608962121
3462,3682,2549.081276512855
3462,3673,1400.906047376981
3462,3558,683.0843479779182
3462,3495,1184.086627743674
3462,3448,3693.7754228607205
3462,3644,592.4092464472837
3462,3849,3209.7370739482844
3462,3876,2848.382720575684
3462,3759,2682.8373009844086
3462,1852,2830.4133311635487
3462,3520,3177.7188026089298
3462,3751,968.5377565127925
3462,3670,1393.8656712105235
3462,3713,565.7153158581133
3462,3729,1847.1542943727388
3462,3645,2683.9796496758554
3462,3559,557.7119183843391
3462,3494,3425.3668935853043
3462,3687,793.0321593334045
3462,4261,192.0703024727131
3462,3533,3168.9090821044024
3462,1804,1673.039668164394
3462,3467,1643.858540299058
3462,4063,705.2739284552077
3462,3728,4688.418278804411
3462,3550,1620.9657588500302
3462,3585,2390.864071114592
3462,3797,3458.1190636738716
3462,3514,4596.9272822677385
3462,3877,410.8486569165901
3462,3484,594.360877820821
3462,3582,570.0050285884369
3462,507,8462.885211967234
3462,3602,4787.16068079223
3462,3458,1676.928061724592
3462,3878,2969.687914351297
3462,1824,2016.6446597713966
3462,3576,3168.268460756302
3462,3717,2346.524863666096
3462,3948,960.9321106394738
3462,3858,2051.7078491115467
3462,1826,1272.664721618364
3462,3453,1038.2226517130903
3462,3456,4571.816483189605
3462,3454,1667.5377181291306
3462,3734,521.2959219162133
3462,3830,2313.42584194404
3462,3720,1625.0856639054693
3462,3752,3332.8242496046537
3462,3570,2912.996329241581
3462,3839,418.43898343282086
3462,1836,1567.0764242444768
3462,3807,966.6281877763191
3462,3731,488.6155362835001
3462,3621,1354.138895041387
3462,3949,730.3930982916936
3462,5768,817.0459336230477
3462,3577,1781.8235152966124
3462,3469,1046.0387458714172
3462,3748,998.650229071923
3462,1840,1165.0487577373815
3462,3536,817.7440677116468
3462,3817,1040.0060111198206
3462,3867,543.2357469670334
3462,3678,2026.8179601353424
3462,3646,2872.7486715320865
3462,3636,177.51032740965786
3462,49,2213.5398252208074
3462,3596,256.770939103689
3462,156,1980.3993877236605
3462,178,1972.619270361712
3462,1856,2051.2835449716704
4046,3670,1082.5316473343403
4046,3830,208.96034426798252
3570,3825,651.4375681115974
3570,3448,796.562235265385
3570,3876,590.1281252601195
3570,3520,328.62475771430513
3570,3670,1715.7083225501246
3570,3797,545.2996354862204
3570,3484,3430.0383811028582
3570,3697,537.527108128234
3570,3576,1634.3852547341712
3570,3830,662.2323423975555
3570,3752,429.5683765541655
3570,3462,2912.996329241581
3570,3626,528.3434839004682
3570,3678,889.0792757611301
1754,3876,1716.4145673758314
1754,3670,2731.9119936621664
1754,3576,930.5272108814858
1754,3752,2032.0491323490842
2665,2647,1296.7295470187673
3564,3876,785.8356480950494
3564,3520,1313.4350605909929
3564,3670,969.8704213381011
3564,3576,852.9294316995492
2599,3576,6935.627671786958
1761,3576,1200.7596738695254
2902,3576,2613.345463430991
4075,2006,4093.365250982427
4075,3484,6611.4157487536095
1587,507,1044.2711847934804
1562,507,1186.116136107482
3839,3670,1808.3685451855604
3839,3830,2653.027168113343
3839,3462,418.43898343282086
3839,3469,676.6021367108774
2881,3576,2212.699688569918
2881,2890,532.4210300518663
1871,3670,3210.0364940679074
1871,3576,1861.8494313269127
1760,3876,2227.52544656393
1760,3576,1466.296167705267
1760,3752,2459.121379056367
2372,2279,1038.1435576571134
3641,3876,1099.9331100075171
3641,3520,573.887303934685
3641,3752,382.33973724649786
3406,3484,10415.2735848543
3406,3830,11333.973269548334
1836,3670,1582.9542552003547
1836,3830,2872.625720248756
1836,3462,1567.0764242444768
1836,3731,1786.5940034395337
1836,3469,2503.601147169454
1838,3670,1400.4981475192374
4087,3670,1344.8825489657856
4103,3484,1170.5636780751502
3626,3876,208.51191829077544
3626,3520,365.0936333427865
3626,3670,1704.5189047576655
3626,3797,686.50304121785
3626,3484,3594.531469182067
3626,3697,693.0081529414664
3626,507,6216.11813454598
3626,3576,1130.431698066637
3626,3830,1039.2145662544087
3626,3752,542.2505492934448
3626,3570,528.3434839004682
2610,3576,6184.451080623041
3608,3448,762.3184387655326
3608,3876,412.4738127722084
3608,3670,1859.4630134221427
3608,3697,469.7532989562349
3608,3576,1332.1083701821292
3608,3830,1031.644665608584
3608,3752,319.04334363093335
3807,3670,2160.503024058743
3807,3484,629.6190531734102
3807,3830,2683.0729189466206
3807,3462,966.6281877763191
4016,3876,250.2985998136668
4016,3697,651.6705615928082
4016,3752,499.3225396161767
3622,3448,550.7438256849274
3622,3876,922.8949919086567
3622,3520,477.4238836233533
3622,3830,847.1962777050162
3622,3752,413.9099109773924
3736,3670,699.277855696794
4048,3830,431.11917706268673
3793,3876,968.0228118005374
3793,3520,1438.264132357928
3793,3670,1634.2699005883458
3793,345,7640.482281935572
3793,3830,1806.4251495936148
3793,3752,1600.7127408981926
1774,3670,2124.9691326449256
1774,3576,1235.7936736959612
591,507,341.76505219713846
3784,3670,884.6878048057317
3784,3484,1139.6045321634513
1892,3670,2309.98353639753
1892,3576,1650.6593495814425
3731,3448,4155.895107149773
3731,3876,3335.3761286089148
3731,3520,3654.79808205371
3731,3670,1880.4312513753182
3731,3797,3928.037600752204
3731,3484,175.70128199605153
3731,507,8806.90289837927
3731,3878,3451.561293101214
3731,3576,3642.5511712300045
3731,2279,8924.449046110247
3731,3830,2768.067768737646
3731,3720,1502.6140899238437
3731,3752,3805.9474870883887
3731,3462,488.6155362835001
3731,1836,1786.5940034395337
3731,3577,1692.2474151322679
3731,6992,818.6033676151587
3731,178,2060.059729675523
1772,3576,1396.6177319969645
3621,3876,1759.8773088843818
3621,3670,397.9621233366331
3621,3830,1677.4242225080313
3621,3752,2404.245311982035
3621,3462,1354.138895041387
3613,3876,344.02739122129555
3613,3520,837.150161556771
3613,3670,1485.9689472521281
3613,3752,1013.8422008786875
3949,3462,730.3930982916936
5768,3462,817.0459336230477
